gameid,winning_team_champions,losing_team_champions
ESPORTSTMNT02_3156846,"[6, 7, 71, 4, 79]","[70, 62, 29, 24, 96]"
ESPORTSTMNT02_3157155,"[12, 23, 14, 65, 5]","[78, 6, 108, 9, 31]"
ESPORTSTMNT02_3157172,"[32, 87, 155, 75, 51]","[12, 7, 8, 113, 79]"
ESPORTSTMNT02_3157281,"[82, 18, 36, 20, 51]","[48, 66, 40, 42, 38]"
ESPORTSTMNT02_3157548,"[12, 72, 29, 37, 90]","[78, 18, 63, 4, 155]"
ESPORTSTMNT02_3157736,"[1, 6, 63, 24, 5]","[12, 23, 29, 9, 31]"
ESPORTSTMNT02_3157940,"[67, 87, 29, 4, 155]","[55, 23, 44, 37, 51]"
ESPORTSTMNT02_3157998,"[2, 68, 87, 99, 155]","[43, 92, 48, 9, 90]"
ESPORTSTMNT02_3158050,"[32, 6, 14, 28, 5]","[110, 18, 71, 65, 46]"
ESPORTSTMNT02_3158156,"[110, 87, 8, 28, 54]","[12, 62, 155, 65, 5]"
ESPORTSTMNT02_3158194,"[110, 87, 51, 65, 46]","[55, 23, 48, 42, 90]"
ESPORTSTMNT02_3158304,"[110, 6, 44, 65, 114]","[17, 50, 71, 24, 51]"
ESPORTSTMNT02_3158340,"[78, 72, 48, 28, 96]","[17, 91, 77, 24, 79]"
ESPORTSTMNT02_3158392,"[26, 23, 71, 24, 41]","[110, 72, 48, 4, 155]"
ESPORTSTMNT02_3158406,"[48, 18, 53, 65, 46]","[32, 87, 44, 4, 5]"
ESPORTSTMNT02_3158423,"[110, 72, 71, 65, 79]","[58, 92, 99, 76, 101]"
ESPORTSTMNT02_3158439,"[47, 6, 19, 15, 16]","[1, 72, 48, 74, 38]"
ESPORTSTMNT02_3158472,"[26, 21, 48, 24, 90]","[110, 72, 19, 28, 101]"
ESPORTSTMNT02_3158517,"[133, 23, 87, 69, 30]","[58, 18, 121, 4, 5]"
ESPORTSTMNT02_3158520,"[148, 62, 44, 69, 55]","[110, 18, 33, 9, 31]"
ESPORTSTMNT02_3158638,"[48, 6, 44, 24, 5]","[55, 23, 29, 9, 31]"
ESPORTSTMNT02_3158788,"[43, 85, 48, 24, 5]","[110, 23, 29, 65, 46]"
ESPORTSTMNT02_3158953,"[78, 92, 27, 24, 51]","[26, 6, 44, 99, 31]"
ESPORTSTMNT02_3158954,"[38, 87, 3, 20, 41]","[1, 92, 14, 37, 51]"
ESPORTSTMNT02_3158969,"[1, 23, 14, 24, 38]","[32, 103, 108, 37, 90]"
ESPORTSTMNT02_3159060,"[43, 18, 3, 65, 46]","[70, 6, 44, 28, 5]"
ESPORTSTMNT02_3159069,"[12, 6, 81, 9, 31]","[78, 18, 71, 15, 16]"
ESPORTSTMNT02_3159199,"[70, 62, 83, 24, 79]","[110, 23, 59, 65, 155]"
ESPORTSTMNT02_3159221,"[22, 72, 115, 20, 41]","[55, 18, 108, 112, 51]"
ESPORTSTMNT02_3159258,"[12, 23, 44, 69, 155]","[88, 62, 81, 24, 96]"
ESPORTSTMNT02_3159266,"[124, 18, 53, 69, 79]","[1, 7, 81, 28, 155]"
ESPORTSTMNT02_3159294,"[47, 72, 99, 28, 5]","[48, 23, 24, 30, 90]"
ESPORTSTMNT02_3159311,"[12, 23, 108, 74, 155]","[110, 18, 44, 28, 5]"
ESPORTSTMNT02_3159343,"[58, 23, 3, 24, 25]","[110, 18, 89, 113, 5]"
ESPORTSTMNT02_3159351,"[26, 18, 29, 15, 16]","[48, 23, 14, 9, 31]"
ESPORTSTMNT02_3159397,"[78, 72, 89, 4, 5]","[27, 62, 71, 24, 51]"
ESPORTSTMNT02_3159436,"[1, 6, 14, 37, 61]","[29, 72, 48, 65, 46]"
ESPORTSTMNT02_3159449,"[1, 6, 53, 28, 54]","[47, 23, 81, 24, 5]"
ESPORTSTMNT02_3159458,"[48, 18, 44, 60, 90]","[1, 6, 108, 9, 31]"
ESPORTSTMNT02_3159475,"[78, 72, 29, 24, 51]","[133, 68, 99, 4, 79]"
ESPORTSTMNT02_3159649,"[43, 23, 29, 9, 31]","[47, 18, 3, 15, 16]"
ESPORTSTMNT02_3159815,"[43, 72, 108, 69, 51]","[1, 44, 8, 24, 90]"
ESPORTSTMNT02_3159876,"[70, 72, 29, 24, 114]","[78, 6, 3, 37, 90]"
ESPORTSTMNT02_3159882,"[26, 6, 52, 37, 155]","[58, 23, 89, 9, 31]"
ESPORTSTMNT02_3159905,"[1, 7, 81, 74, 21]","[47, 87, 3, 15, 16]"
ESPORTSTMNT02_3159947,"[32, 72, 29, 60, 51]","[1, 62, 44, 15, 16]"
ESPORTSTMNT02_3160023,"[148, 23, 71, 9, 31]","[110, 68, 99, 37, 90]"
ESPORTSTMNT02_3160076,"[67, 6, 48, 24, 46]","[110, 18, 29, 69, 79]"
ESPORTSTMNT02_3160167,"[78, 6, 63, 60, 51]","[12, 18, 81, 37, 90]"
ESPORTSTMNT02_3160190,"[43, 6, 3, 37, 90]","[110, 23, 81, 15, 16]"
ESPORTSTMNT02_3160277,"[43, 87, 44, 65, 46]","[78, 72, 71, 28, 5]"
ESPORTSTMNT02_3160298,"[55, 72, 48, 28, 101]","[43, 87, 71, 65, 46]"
ESPORTSTMNT02_3160300,"[43, 18, 3, 9, 31]","[1, 6, 44, 20, 51]"
ESPORTSTMNT02_3160389,"[78, 72, 71, 15, 16]","[48, 6, 27, 42, 96]"
ESPORTSTMNT02_3160418,"[1, 92, 71, 20, 25]","[32, 18, 81, 99, 96]"
ESPORTSTMNT02_3160419,"[78, 87, 29, 65, 46]","[32, 18, 14, 4, 5]"
ESPORTSTMNT02_3160427,"[47, 6, 48, 24, 51]","[1, 23, 44, 4, 5]"
ESPORTSTMNT02_3160545,"[1, 72, 27, 74, 117]","[12, 6, 81, 24, 51]"
ESPORTSTMNT02_3160552,"[110, 62, 53, 69, 5]","[26, 72, 48, 65, 25]"
ESPORTSTMNT02_3160582,"[78, 6, 44, 74, 155]","[12, 66, 71, 24, 51]"
ESPORTSTMNT02_3160621,"[32, 23, 8, 74, 51]","[5, 87, 81, 4, 100]"
ESPORTSTMNT02_3160653,"[55, 6, 14, 20, 79]","[110, 47, 119, 65, 5]"
ESPORTSTMNT02_3160687,"[26, 18, 29, 37, 90]","[32, 62, 14, 95, 25]"
ESPORTSTMNT02_3160695,"[48, 18, 29, 24, 100]","[110, 6, 71, 79, 117]"
ESPORTSTMNT02_3160700,"[78, 18, 53, 37, 51]","[43, 62, 14, 65, 5]"
ESPORTSTMNT02_3160707,"[43, 72, 48, 69, 155]","[133, 62, 110, 9, 5]"
ESPORTSTMNT02_3160711,"[17, 6, 19, 24, 51]","[124, 23, 59, 112, 41]"
ESPORTSTMNT02_3160725,"[47, 62, 12, 37, 100]","[1, 154, 71, 4, 5]"
ESPORTSTMNT02_3160770,"[78, 23, 36, 37, 90]","[48, 6, 8, 9, 155]"
ESPORTSTMNT02_3160785,"[58, 6, 29, 65, 46]","[43, 85, 108, 69, 41]"
ESPORTSTMNT02_3160797,"[55, 6, 44, 37, 21]","[151, 23, 29, 65, 79]"
ESPORTSTMNT02_3160823,"[32, 23, 44, 65, 90]","[1, 68, 108, 9, 80]"
ESPORTSTMNT02_3160835,"[123, 72, 48, 65, 79]","[43, 6, 44, 112, 51]"
ESPORTSTMNT02_3160849,"[133, 92, 48, 65, 46]","[82, 18, 53, 28, 51]"
ESPORTSTMNT02_3160853,"[1, 6, 71, 15, 16]","[47, 72, 48, 9, 31]"
ESPORTSTMNT02_3160871,"[1, 18, 81, 9, 31]","[58, 2, 53, 15, 16]"
ESPORTSTMNT02_3160904,"[78, 6, 81, 24, 5]","[17, 23, 71, 9, 31]"
ESPORTSTMNT02_3160929,"[43, 18, 14, 65, 46]","[47, 87, 155, 28, 54]"
ESPORTSTMNT02_3160953,"[1, 6, 155, 9, 31]","[47, 18, 71, 15, 16]"
ESPORTSTMNT02_3160975,"[47, 18, 3, 9, 31]","[1, 23, 81, 15, 16]"
ESPORTSTMNT02_3160991,"[78, 87, 29, 4, 79]","[1, 23, 77, 24, 5]"
ESPORTSTMNT02_3160998,"[88, 18, 3, 9, 31]","[43, 72, 14, 15, 16]"
ESPORTSTMNT02_3161006,"[17, 62, 48, 24, 79]","[78, 72, 81, 20, 21]"
ESPORTSTMNT02_3161015,"[120, 62, 108, 60, 155]","[110, 50, 44, 4, 5]"
ESPORTSTMNT02_3161029,"[78, 62, 89, 69, 155]","[12, 73, 71, 24, 5]"
ESPORTSTMNT02_3161035,"[110, 87, 71, 24, 41]","[43, 92, 57, 99, 90]"
ESPORTSTMNT02_3161066,"[43, 18, 8, 24, 133]","[47, 62, 44, 65, 79]"
ESPORTSTMNT02_3161067,"[1, 68, 99, 37, 90]","[32, 6, 89, 69, 114]"
ESPORTSTMNT02_3161118,"[110, 18, 36, 69, 155]","[12, 62, 71, 9, 31]"
ESPORTSTMNT02_3161142,"[48, 18, 3, 37, 90]","[110, 23, 29, 9, 155]"
ESPORTSTMNT02_3161243,"[43, 23, 29, 15, 16]","[47, 18, 71, 9, 31]"
ESPORTSTMNT02_3161263,"[12, 7, 29, 24, 51]","[32, 6, 44, 28, 5]"
ESPORTSTMNT02_3161272,"[78, 18, 63, 9, 31]","[26, 6, 71, 37, 155]"
ESPORTSTMNT02_3161348,"[1, 18, 29, 24, 5]","[78, 85, 44, 65, 46]"
ESPORTSTMNT02_3161391,"[78, 23, 47, 15, 16]","[71, 18, 44, 9, 31]"
ESPORTSTMNT02_3161414,"[110, 18, 53, 24, 90]","[140, 6, 71, 4, 5]"
ESPORTSTMNT02_3161500,"[26, 18, 14, 37, 155]","[78, 72, 48, 69, 51]"
ESPORTSTMNT02_3161506,"[47, 6, 99, 79, 100]","[12, 62, 29, 112, 90]"
ESPORTSTMNT02_3161532,"[1, 72, 48, 37, 51]","[2, 23, 8, 9, 5]"
ESPORTSTMNT02_3161535,"[43, 72, 5, 69, 31]","[58, 44, 48, 24, 38]"
ESPORTSTMNT02_3161569,"[1, 6, 63, 15, 16]","[26, 68, 71, 4, 5]"
ESPORTSTMNT02_3161583,"[78, 6, 44, 9, 155]","[22, 72, 48, 15, 16]"
ESPORTSTMNT02_3161595,"[110, 62, 81, 24, 5]","[17, 23, 29, 65, 46]"
ESPORTSTMNT02_3161608,"[32, 62, 45, 65, 79]","[130, 93, 6, 42, 21]"
ESPORTSTMNT02_3161615,"[27, 6, 81, 37, 114]","[32, 68, 29, 24, 100]"
ESPORTSTMNT02_3161625,"[78, 92, 81, 15, 16]","[2, 62, 89, 65, 155]"
ESPORTSTMNT02_3161627,"[78, 23, 155, 24, 51]","[19, 6, 71, 4, 79]"
ESPORTSTMNT02_3161630,"[1, 6, 44, 15, 16]","[47, 72, 122, 69, 5]"
ESPORTSTMNT02_3161638,"[58, 92, 44, 4, 5]","[43, 18, 108, 24, 51]"
ESPORTSTMNT02_3161695,"[43, 18, 45, 9, 76]","[1, 23, 155, 37, 31]"
ESPORTSTMNT02_3161725,"[48, 23, 108, 24, 79]","[32, 6, 44, 112, 35]"
ESPORTSTMNT02_3161771,"[26, 58, 44, 37, 100]","[55, 6, 81, 24, 79]"
ESPORTSTMNT02_3161811,"[62, 87, 44, 24, 113]","[55, 23, 29, 28, 54]"
ESPORTSTMNT02_3161817,"[1, 18, 29, 37, 90]","[22, 72, 44, 15, 16]"
ESPORTSTMNT02_3161830,"[137, 72, 71, 75, 31]","[82, 62, 108, 15, 16]"
ESPORTSTMNT02_3161854,"[26, 72, 99, 15, 16]","[48, 6, 81, 65, 46]"
ESPORTSTMNT02_3161869,"[1, 3, 14, 65, 100]","[70, 23, 155, 20, 51]"
ESPORTSTMNT02_3161887,"[110, 7, 155, 20, 51]","[48, 66, 14, 65, 100]"
ESPORTSTMNT02_3161911,"[1, 6, 19, 24, 101]","[32, 85, 3, 28, 79]"
ESPORTSTMNT02_3161928,"[43, 18, 29, 24, 51]","[1, 6, 44, 42, 101]"
ESPORTSTMNT02_3161936,"[1, 18, 71, 4, 5]","[78, 23, 36, 24, 51]"
ESPORTSTMNT02_3161962,"[17, 18, 3, 9, 76]","[110, 23, 71, 69, 31]"
ESPORTSTMNT02_3161995,"[110, 92, 14, 9, 31]","[43, 85, 48, 28, 155]"
ESPORTSTMNT02_3162005,"[110, 18, 155, 24, 114]","[78, 6, 29, 74, 51]"
ESPORTSTMNT02_3162103,"[43, 92, 44, 28, 51]","[110, 23, 71, 24, 54]"
ESPORTSTMNT02_3162124,"[78, 23, 71, 37, 90]","[87, 18, 53, 60, 96]"
ESPORTSTMNT02_3162183,"[43, 18, 44, 9, 31]","[78, 6, 71, 15, 16]"
ESPORTSTMNT02_3162231,"[43, 6, 3, 69, 54]","[55, 18, 44, 24, 90]"
ESPORTSTMNT02_3162295,"[32, 18, 81, 9, 31]","[22, 72, 71, 15, 16]"
ESPORTSTMNT02_3162355,"[119, 87, 47, 28, 65]","[78, 6, 44, 4, 79]"
ESPORTSTMNT02_3162478,"[1, 72, 89, 112, 51]","[48, 6, 71, 20, 100]"
ESPORTSTMNT02_3162480,"[78, 6, 71, 24, 51]","[12, 23, 44, 42, 79]"
ESPORTSTMNT02_3162498,"[110, 62, 3, 20, 155]","[17, 103, 99, 4, 90]"
ESPORTSTMNT02_3162510,"[1, 131, 14, 9, 51]","[58, 73, 3, 37, 31]"
ESPORTSTMNT02_3162514,"[1, 18, 14, 37, 90]","[78, 92, 48, 42, 51]"
ESPORTSTMNT02_3162518,"[1, 68, 71, 113, 61]","[32, 6, 83, 28, 12]"
ESPORTSTMNT02_3162564,"[48, 72, 89, 37, 5]","[110, 6, 44, 4, 90]"
ESPORTSTMNT02_3162584,"[48, 21, 44, 15, 16]","[19, 87, 36, 24, 51]"
ESPORTSTMNT02_3162591,"[78, 6, 48, 8, 79]","[43, 62, 89, 65, 46]"
ESPORTSTMNT02_3162609,"[87, 18, 89, 37, 90]","[78, 23, 3, 69, 155]"
ESPORTSTMNT02_3162662,"[78, 23, 29, 9, 155]","[19, 18, 81, 37, 51]"
ESPORTSTMNT02_3162683,"[1, 18, 44, 15, 16]","[47, 23, 81, 9, 31]"
ESPORTSTMNT02_3162712,"[110, 92, 44, 15, 16]","[43, 72, 63, 65, 5]"
ESPORTSTMNT02_3162739,"[110, 51, 81, 37, 90]","[78, 92, 44, 24, 41]"
ESPORTSTMNT02_3162745,"[122, 62, 81, 20, 21]","[56, 23, 89, 65, 5]"
ESPORTSTMNT02_3162846,"[17, 6, 48, 24, 5]","[110, 68, 99, 28, 54]"
ESPORTSTMNT02_3162887,"[110, 85, 48, 15, 16]","[47, 23, 81, 9, 31]"
ESPORTSTMNT02_3163028,"[43, 72, 27, 75, 31]","[22, 6, 71, 9, 155]"
ESPORTSTMNT02_3163041,"[12, 6, 71, 60, 79]","[43, 92, 99, 15, 16]"
ESPORTSTMNT02_3163043,"[1, 6, 63, 4, 5]","[32, 23, 3, 24, 54]"
ESPORTSTMNT02_3163045,"[19, 6, 27, 42, 51]","[48, 7, 44, 69, 5]"
ESPORTSTMNT02_3163051,"[43, 72, 48, 9, 155]","[110, 6, 71, 75, 31]"
ESPORTSTMNT02_3163055,"[1, 72, 14, 65, 46]","[78, 23, 53, 24, 5]"
ESPORTSTMNT02_3163072,"[1, 6, 48, 9, 31]","[43, 23, 3, 24, 5]"
ESPORTSTMNT02_3163371,"[12, 18, 81, 9, 31]","[110, 23, 44, 15, 16]"
ESPORTSTMNT02_3163385,"[1, 92, 99, 20, 51]","[47, 18, 3, 15, 16]"
ESPORTSTMNT02_3163394,"[43, 21, 29, 24, 31]","[58, 23, 89, 9, 155]"
ESPORTSTMNT02_3163421,"[78, 18, 155, 15, 16]","[26, 23, 71, 9, 31]"
ESPORTSTMNT02_3163473,"[70, 6, 155, 4, 5]","[1, 23, 89, 24, 65]"
ESPORTSTMNT02_3163526,"[110, 72, 19, 4, 5]","[26, 6, 71, 9, 31]"
ESPORTSTMNT02_3163529,"[78, 23, 71, 9, 31]","[12, 18, 98, 15, 16]"
ESPORTSTMNT02_3163537,"[48, 18, 108, 20, 155]","[78, 23, 14, 9, 31]"
ESPORTSTMNT02_3163544,"[43, 92, 70, 37, 51]","[12, 6, 44, 4, 79]"
ESPORTSTMNT02_3163551,"[1, 6, 81, 24, 5]","[43, 62, 155, 69, 51]"
ESPORTSTMNT02_3163565,"[110, 6, 71, 9, 31]","[43, 47, 48, 75, 51]"
ESPORTSTMNT02_3163681,"[58, 6, 71, 37, 90]","[43, 47, 44, 15, 16]"
ESPORTSTMNT02_3163733,"[58, 21, 155, 65, 24]","[48, 18, 63, 9, 31]"
ESPORTSTMNT02_3163759,"[55, 92, 83, 65, 46]","[43, 85, 48, 24, 5]"
ESPORTSTMNT02_3163761,"[47, 18, 8, 37, 90]","[48, 6, 81, 9, 155]"
ESPORTSTMNT02_3163792,"[1, 68, 155, 4, 51]","[43, 6, 63, 9, 76]"
ESPORTSTMNT02_3163795,"[47, 18, 63, 37, 90]","[1, 23, 71, 4, 155]"
ESPORTSTMNT02_3163797,"[43, 18, 45, 37, 51]","[78, 73, 59, 24, 90]"
ESPORTSTMNT02_3163849,"[12, 6, 48, 4, 5]","[47, 18, 29, 24, 54]"
ESPORTSTMNT02_3163857,"[140, 18, 89, 20, 155]","[43, 6, 44, 9, 31]"
ESPORTSTMNT02_3163865,"[78, 85, 71, 65, 46]","[43, 23, 3, 28, 5]"
ESPORTSTMNT02_3163891,"[32, 23, 29, 74, 67]","[1, 6, 71, 24, 51]"
ESPORTSTMNT02_3163902,"[78, 72, 8, 9, 31]","[48, 6, 43, 42, 41]"
ESPORTSTMNT02_3164049,"[110, 6, 27, 15, 16]","[43, 18, 81, 9, 31]"
ESPORTSTMNT02_3164066,"[43, 23, 155, 9, 31]","[55, 85, 3, 15, 16]"
ESPORTSTMNT02_3164252,"[110, 147, 36, 69, 79]","[12, 92, 3, 24, 51]"
ESPORTSTMNT02_3164302,"[17, 72, 48, 69, 16]","[12, 92, 71, 113, 51]"
ESPORTSTMNT02_3164335,"[87, 23, 14, 113, 100]","[17, 6, 27, 37, 51]"
ESPORTSTMNT02_3164368,"[48, 92, 44, 74, 90]","[32, 62, 53, 9, 100]"
ESPORTSTMNT02_3164383,"[29, 6, 14, 37, 90]","[1, 23, 77, 9, 31]"
ESPORTSTMNT02_3164423,"[12, 18, 155, 20, 24]","[17, 23, 47, 15, 16]"
ESPORTSTMNT02_3164431,"[47, 18, 71, 24, 90]","[1, 6, 81, 4, 5]"
ESPORTSTMNT02_3164467,"[78, 23, 47, 15, 16]","[17, 6, 48, 24, 51]"
ESPORTSTMNT02_3164479,"[78, 18, 36, 24, 65]","[1, 6, 29, 4, 5]"
ESPORTSTMNT02_3164505,"[1, 23, 14, 24, 65]","[49, 6, 48, 15, 16]"
ESPORTSTMNT02_3164556,"[78, 18, 89, 24, 5]","[43, 23, 44, 69, 155]"
ESPORTSTMNT02_3164616,"[1, 21, 81, 15, 16]","[6, 17, 48, 9, 31]"
ESPORTSTMNT02_3164695,"[110, 23, 81, 15, 16]","[88, 21, 48, 20, 155]"
ESPORTSTMNT02_3164742,"[148, 6, 27, 65, 46]","[110, 18, 44, 4, 155]"
ESPORTSTMNT02_3164761,"[43, 6, 115, 94, 79]","[32, 72, 48, 9, 111]"
ESPORTSTMNT02_3164776,"[58, 50, 77, 37, 90]","[110, 6, 29, 75, 5]"
ESPORTSTMNT02_3164788,"[26, 68, 99, 20, 155]","[22, 6, 29, 9, 31]"
ESPORTSTMNT02_3164832,"[1, 6, 155, 24, 54]","[43, 18, 89, 9, 31]"
ESPORTSTMNT02_3164861,"[70, 47, 81, 24, 79]","[78, 23, 77, 65, 46]"
ESPORTSTMNT02_3164896,"[26, 18, 44, 9, 31]","[48, 6, 27, 4, 5]"
ESPORTSTMNT02_3164910,"[32, 72, 63, 74, 155]","[43, 6, 44, 24, 54]"
ESPORTSTMNT02_3164920,"[78, 23, 89, 4, 5]","[55, 18, 81, 69, 79]"
ESPORTSTMNT02_3164938,"[43, 85, 44, 28, 51]","[78, 92, 77, 24, 96]"
ESPORTSTMNT02_3164959,"[1, 7, 108, 9, 31]","[32, 6, 44, 37, 54]"
ESPORTSTMNT02_3164960,"[78, 6, 44, 28, 5]","[1, 18, 71, 65, 46]"
ESPORTSTMNT02_3164988,"[1, 6, 71, 99, 51]","[78, 23, 63, 79, 100]"
ESPORTSTMNT02_3165238,"[47, 6, 27, 9, 31]","[1, 18, 36, 15, 16]"
ESPORTSTMNT02_3165239,"[70, 6, 44, 60, 96]","[43, 72, 29, 69, 25]"
ESPORTSTMNT02_3165259,"[58, 23, 44, 79, 100]","[12, 6, 71, 9, 51]"
ESPORTSTMNT02_3165276,"[19, 72, 29, 9, 31]","[48, 6, 102, 20, 155]"
ESPORTSTMNT02_3165375,"[70, 47, 8, 24, 51]","[110, 23, 71, 75, 5]"
ESPORTSTMNT02_3165395,"[110, 23, 108, 20, 79]","[22, 47, 99, 37, 51]"
ESPORTSTMNT02_3165397,"[78, 6, 14, 9, 31]","[110, 23, 71, 24, 51]"
ESPORTSTMNT02_3165414,"[78, 72, 48, 28, 117]","[26, 47, 99, 24, 41]"
ESPORTSTMNT02_3165422,"[48, 23, 89, 15, 16]","[32, 6, 155, 9, 31]"
ESPORTSTMNT02_3165461,"[1, 6, 48, 15, 16]","[32, 23, 155, 69, 5]"
ESPORTSTMNT02_3165582,"[1, 21, 27, 20, 101]","[32, 6, 44, 69, 79]"
ESPORTSTMNT02_3165621,"[110, 23, 42, 9, 31]","[122, 18, 3, 37, 90]"
ESPORTSTMNT02_3165648,"[32, 18, 53, 28, 79]","[110, 23, 29, 24, 155]"
ESPORTSTMNT02_3165662,"[148, 18, 83, 9, 155]","[110, 73, 53, 15, 16]"
ESPORTSTMNT02_3165666,"[17, 6, 67, 65, 46]","[110, 72, 14, 24, 5]"
ESPORTSTMNT02_3165671,"[26, 6, 44, 28, 79]","[110, 72, 67, 24, 111]"
ESPORTSTMNT02_3165675,"[43, 72, 83, 9, 31]","[47, 92, 99, 37, 90]"
ESPORTSTMNT02_3165676,"[43, 93, 6, 24, 51]","[78, 72, 29, 37, 38]"
ESPORTSTMNT02_3165680,"[122, 72, 44, 9, 51]","[1, 6, 27, 95, 31]"
ESPORTSTMNT02_3165682,"[1, 72, 48, 37, 21]","[43, 6, 71, 60, 51]"
ESPORTSTMNT02_3165692,"[22, 33, 27, 9, 31]","[58, 23, 44, 69, 5]"
ESPORTSTMNT02_3165694,"[43, 6, 48, 37, 90]","[82, 18, 34, 9, 31]"
ESPORTSTMNT02_3165696,"[32, 6, 29, 9, 31]","[47, 18, 44, 15, 16]"
ESPORTSTMNT02_3165731,"[43, 6, 44, 9, 155]","[140, 18, 63, 24, 5]"
ESPORTSTMNT02_3165762,"[43, 92, 99, 37, 54]","[110, 72, 8, 28, 5]"
ESPORTSTMNT02_3165766,"[1, 47, 48, 60, 51]","[125, 23, 108, 24, 41]"
ESPORTSTMNT02_3165798,"[78, 23, 81, 69, 155]","[1, 6, 71, 24, 54]"
ESPORTSTMNT02_3165814,"[110, 23, 3, 24, 51]","[12, 87, 71, 28, 65]"
ESPORTSTMNT02_3165985,"[12, 21, 81, 74, 24]","[48, 18, 59, 15, 16]"
ESPORTSTMNT02_3166049,"[1, 18, 47, 15, 16]","[110, 23, 71, 37, 90]"
ESPORTSTMNT02_3166169,"[2, 72, 3, 37, 90]","[1, 23, 81, 9, 31]"
ESPORTSTMNT02_3166195,"[12, 92, 53, 28, 5]","[55, 23, 40, 24, 51]"
ESPORTSTMNT02_3166214,"[58, 44, 8, 65, 51]","[26, 72, 155, 24, 5]"
ESPORTSTMNT02_3166216,"[110, 6, 108, 9, 31]","[148, 72, 99, 15, 16]"
ESPORTSTMNT02_3166225,"[39, 72, 48, 24, 31]","[110, 23, 29, 37, 76]"
ESPORTSTMNT02_3166235,"[1, 87, 99, 60, 38]","[110, 92, 5, 112, 67]"
ESPORTSTMNT02_3166238,"[43, 18, 36, 9, 31]","[78, 23, 44, 15, 16]"
ESPORTSTMNT02_3166338,"[58, 6, 81, 69, 31]","[43, 68, 3, 65, 5]"
ESPORTSTMNT02_3166368,"[78, 72, 94, 9, 155]","[130, 7, 51, 4, 5]"
ESPORTSTMNT02_3166370,"[78, 72, 81, 75, 114]","[26, 47, 48, 4, 155]"
ESPORTSTMNT02_3166396,"[47, 87, 71, 37, 90]","[78, 6, 45, 15, 16]"
ESPORTSTMNT02_3166442,"[78, 139, 155, 4, 21]","[47, 152, 44, 37, 51]"
ESPORTSTMNT02_3166449,"[133, 18, 27, 79, 90]","[1, 87, 44, 20, 101]"
ESPORTSTMNT02_3166466,"[110, 92, 48, 24, 54]","[26, 85, 99, 74, 155]"
ESPORTSTMNT02_3166469,"[43, 91, 108, 24, 5]","[58, 47, 71, 65, 46]"
ESPORTSTMNT02_3166498,"[47, 23, 3, 37, 51]","[78, 6, 44, 60, 90]"
ESPORTSTMNT02_3166499,"[58, 23, 8, 37, 90]","[120, 18, 89, 24, 38]"
ESPORTSTMNT02_3166508,"[1, 47, 29, 15, 16]","[12, 23, 8, 9, 31]"
ESPORTSTMNT02_3166535,"[127, 18, 14, 65, 5]","[32, 50, 155, 28, 79]"
ESPORTSTMNT02_3166552,"[148, 92, 27, 37, 90]","[110, 147, 108, 24, 5]"
ESPORTSTMNT02_3166555,"[26, 47, 48, 4, 5]","[110, 18, 108, 65, 155]"
ESPORTSTMNT02_3166564,"[17, 47, 48, 65, 24]","[110, 62, 81, 37, 61]"
ESPORTSTMNT02_3166566,"[43, 72, 36, 24, 90]","[1, 92, 3, 65, 5]"
ESPORTSTMNT02_3166601,"[43, 18, 59, 9, 31]","[22, 6, 83, 95, 90]"
ESPORTSTMNT02_3166677,"[48, 68, 47, 37, 38]","[110, 92, 51, 69, 90]"
ESPORTSTMNT02_3166699,"[110, 92, 48, 99, 101]","[148, 62, 155, 9, 31]"
ESPORTSTMNT02_3166757,"[67, 23, 47, 4, 5]","[110, 87, 81, 9, 155]"
ESPORTSTMNT02_3166800,"[1, 6, 71, 37, 51]","[70, 18, 44, 9, 100]"
ESPORTSTMNT02_3166803,"[39, 62, 3, 113, 51]","[43, 92, 44, 20, 38]"
ESPORTSTMNT02_3166855,"[58, 6, 29, 15, 16]","[66, 18, 71, 24, 54]"
ESPORTSTMNT02_3166866,"[12, 72, 19, 65, 24]","[78, 47, 99, 9, 5]"
ESPORTSTMNT02_3166890,"[17, 87, 155, 37, 90]","[12, 72, 71, 60, 51]"
ESPORTSTMNT02_3166950,"[1, 62, 108, 112, 90]","[58, 18, 53, 24, 38]"
ESPORTSTMNT02_3166960,"[32, 62, 108, 75, 31]","[78, 6, 81, 4, 155]"
ESPORTSTMNT02_3167106,"[32, 6, 29, 9, 31]","[48, 23, 102, 15, 16]"
ESPORTSTMNT02_3167176,"[70, 92, 48, 74, 51]","[1, 6, 8, 9, 31]"
ESPORTSTMNT02_3167180,"[1, 6, 71, 37, 90]","[47, 50, 14, 9, 31]"
ESPORTSTMNT02_3167209,"[32, 47, 8, 24, 25]","[70, 18, 81, 15, 16]"
ESPORTSTMNT02_3167217,"[47, 23, 44, 4, 79]","[58, 62, 81, 37, 90]"
ESPORTSTMNT02_3167403,"[78, 21, 48, 9, 100]","[12, 23, 44, 60, 51]"
ESPORTSTMNT02_3167462,"[110, 47, 120, 60, 90]","[43, 6, 3, 37, 51]"
ESPORTSTMNT02_3167493,"[122, 91, 46, 69, 79]","[1, 72, 19, 65, 5]"
ESPORTSTMNT02_3167525,"[110, 72, 71, 4, 5]","[19, 6, 29, 28, 79]"
ESPORTSTMNT02_3167557,"[148, 85, 47, 69, 65]","[110, 6, 29, 24, 90]"
